"permutations";"#UUIDs";"#classes";"#clone_configs"
"14_11_1_5_4_3_2_6_7_8_12_13_9_16_10_15";"11225";"5";"114"
"13_1_8_15_3_9_11_14_7_2_5_12_16_4_10_6";"11223";"5";"114"
"1_12_4_10_13_15_6_8_14_16_7_11_3_5_2_9";"11374";"5";"114"
"3_2_7_5_14_10_15_8_12_1_16_13_4_9_6_11";"11539";"5";"114"
"13_2_1_5_3_12_8_14_11_16_10_9_7_6_15_4";"11300";"5";"114"
"2_10_9_15_1_16_7_3_6_12_4_11_13_14_8_5";"11202";"5";"114"
"13_3_4_1_10_6_14_9_5_7_16_8_12_11_15_2";"11293";"5";"114"
"7_12_8_6_16_4_11_2_1_5_14_15_13_9_10_3";"11231";"5";"114"
"5_16_7_11_6_3_15_4_8_10_14_9_2_12_13_1";"11280";"5";"114"
"9_13_15_1_5_8_4_14_16_6_10_7_12_2_11_3";"11176";"5";"114"
"15_8_16_6_4_3_5_11_12_7_14_2_9_1_10_13";"11248";"5";"114"
"9_2_1_10_11_12_8_14_16_3_13_4_15_6_5_7";"11503";"5";"114"
"7_16_14_6_11_1_4_12_5_13_9_2_3_15_10_8";"11216";"5";"114"
"5_8_1_10_9_7_14_2_4_11_6_16_15_3_12_13";"11412";"5";"114"
"3_13_10_6_14_4_11_16_9_15_2_7_12_8_5_1";"11395";"5";"114"
"8_9_5_3_6_11_1_16_12_10_15_7_4_14_2_13";"11439";"6";"114"
"14_5_13_16_2_7_3_11_1_12_8_10_15_9_6_4";"11224";"5";"114"
"15_9_14_3_13_10_5_11_16_1_2_7_4_6_8_12";"11223";"5";"114"
"2_7_11_15_16_8_6_9_12_13_14_3_4_10_1_5";"11290";"5";"114"
"4_7_12_14_9_15_16_13_3_2_5_10_8_6_1_11";"11242";"5";"114"
"9_1_16_3_6_13_10_15_8_12_5_14_11_4_2_7";"11183";"5";"114"
"1_12_8_9_16_5_2_6_10_7_11_14_13_3_4_15";"11376";"5";"114"
"4_5_3_13_15_2_10_14_7_1_16_9_11_6_8_12";"11296";"5";"114"
"14_9_16_6_8_2_10_1_13_15_11_3_5_12_4_7";"11216";"5";"114"
"10_14_7_16_9_2_6_11_8_4_1_12_13_5_3_15";"11354";"5";"114"
"2_6_14_4_8_9_12_11_7_5_10_3_1_15_16_13";"11366";"5";"114"
"15_9_13_1_4_11_2_10_8_5_16_3_6_7_14_12";"11188";"5";"114"
"11_6_9_8_5_16_12_10_14_7_13_15_4_3_1_2";"11262";"5";"114"
"4_10_9_13_7_6_16_8_15_1_5_3_12_11_2_14";"11555";"6";"114"
"13_6_10_1_8_5_11_4_12_7_9_14_15_3_16_2";"11334";"5";"114"
"7_2_16_10_5_11_13_3_14_4_15_1_6_12_8_9";"11229";"5";"114"
"7_11_4_16_10_14_15_9_6_5_12_2_3_13_8_1";"11343";"5";"114"
"13_6_3_16_4_7_11_14_9_5_2_10_12_1_15_8";"11234";"5";"114"
"3_14_15_9_13_1_4_6_7_2_12_8_10_16_5_11";"11219";"5";"114"
"5_13_1_7_8_11_14_10_16_15_2_3_4_6_9_12";"11259";"5";"114"
"13_3_12_14_5_6_10_2_11_8_4_15_16_7_9_1";"11291";"5";"114"
"9_13_4_6_7_14_3_15_16_8_2_12_5_11_10_1";"11291";"5";"114"
"7_14_10_9_4_3_8_1_16_15_2_11_6_5_12_13";"11366";"5";"114"
"2_11_14_3_7_10_12_1_15_6_13_9_4_16_5_8";"11524";"5";"114"
"12_11_6_4_5_1_9_16_13_8_2_14_3_7_10_15";"11188";"5";"114"
"9_4_5_1_7_13_11_16_12_10_15_14_8_6_3_2";"11513";"6";"114"
"7_1_6_12_4_16_8_5_11_3_2_9_15_10_13_14";"11179";"5";"114"
"8_10_15_7_1_16_11_9_12_6_3_2_5_13_14_4";"11307";"6";"114"
"5_9_8_16_3_10_4_1_13_6_15_12_7_2_14_11";"11307";"5";"114"
"12_8_2_1_16_3_7_11_5_4_13_14_9_15_6_10";"11192";"5";"114"
"7_12_10_15_1_11_16_2_6_8_3_5_13_9_4_14";"11218";"5";"114"
"1_2_9_3_11_14_16_7_8_15_6_13_10_5_4_12";"11549";"6";"114"
"16_11_6_14_8_3_15_13_7_2_9_10_4_1_5_12";"11257";"5";"114"
"4_14_6_3_7_5_2_16_10_1_13_8_15_9_11_12";"11320";"5";"114"
"5_2_13_1_8_11_7_16_6_10_12_3_9_15_4_14";"11331";"5";"114"
"9_2_14_15_16_7_13_3_5_1_10_4_8_11_6_12";"11294";"5";"114"
"9_12_15_13_4_2_11_7_14_8_10_1_3_16_5_6";"11408";"5";"114"
"15_1_7_13_6_8_16_2_10_3_4_11_9_14_12_5";"11188";"5";"114"
"3_9_16_7_12_14_5_4_1_8_10_15_2_6_13_11";"11496";"6";"114"
"10_1_2_13_4_6_15_9_12_5_14_8_3_11_7_16";"11284";"5";"114"
"9_4_7_5_8_12_14_3_1_6_16_15_11_10_2_13";"11495";"6";"114"
"15_9_6_16_14_3_10_8_11_1_2_7_5_13_12_4";"11215";"5";"114"
"5_7_4_2_13_1_9_15_3_16_6_10_8_14_11_12";"11297";"5";"114"
"8_10_5_3_14_9_2_6_13_11_16_1_7_12_15_4";"11386";"6";"114"
"2_4_15_13_6_16_10_12_7_11_8_1_3_5_9_14";"11428";"5";"114"
"15_7_16_3_2_11_9_8_6_12_1_5_10_14_4_13";"11258";"5";"114"
"15_16_11_12_6_7_8_9_14_4_1_2_13_3_5_10";"11226";"5";"114"
"10_13_8_7_2_3_15_14_1_11_4_12_6_5_9_16";"11351";"5";"114"
"12_9_15_7_11_14_3_13_5_8_16_10_2_6_4_1";"11423";"5";"114"
"3_15_6_8_11_16_14_12_9_13_10_7_2_4_5_1";"11254";"5";"114"
"5_13_10_11_15_6_16_9_1_4_2_12_3_7_8_14";"11320";"5";"114"
"6_3_5_8_10_2_16_4_11_15_14_1_7_12_9_13";"11343";"5";"114"
"12_6_10_9_13_15_11_1_2_3_7_4_5_8_14_16";"11247";"5";"114"
"8_3_11_6_14_2_13_5_12_10_4_9_15_7_16_1";"11296";"5";"114"
"5_3_6_9_7_8_16_12_11_1_4_15_10_14_13_2";"11315";"5";"114"
"1_15_10_12_3_11_14_8_6_4_9_7_16_5_2_13";"11174";"5";"114"
"8_10_14_5_1_3_12_2_9_7_4_15_11_13_6_16";"11386";"6";"114"
"11_2_14_1_5_13_7_4_16_15_8_6_3_10_9_12";"11518";"5";"114"
"5_8_16_15_12_3_6_11_1_10_13_7_4_2_14_9";"11183";"5";"114"
"5_7_10_16_3_11_2_13_9_15_8_6_1_4_14_12";"11343";"5";"114"
"13_15_6_9_3_7_12_5_16_10_1_14_4_11_2_8";"11208";"5";"114"
"11_15_14_13_2_7_10_16_5_1_3_8_9_4_6_12";"11250";"5";"114"
"7_13_6_4_2_12_10_5_8_11_9_14_3_16_15_1";"11308";"5";"114"
"13_4_15_6_7_12_3_10_11_5_2_14_9_8_1_16";"11360";"5";"114"
"16_1_15_12_4_3_10_5_14_6_8_9_11_7_13_2";"11175";"5";"114"
"9_7_10_11_5_1_6_4_15_2_3_13_16_14_8_12";"11335";"5";"114"
"4_11_8_13_10_1_5_3_2_16_9_6_12_7_14_15";"11345";"5";"114"
"7_9_11_4_15_5_13_6_10_8_12_2_1_3_16_14";"11312";"5";"114"
"16_5_14_11_7_15_9_8_1_2_4_3_10_12_6_13";"11224";"5";"114"
"7_5_3_4_10_15_1_11_12_6_2_9_13_8_16_14";"11343";"5";"114"
"10_4_1_2_13_11_3_5_15_6_16_9_12_14_8_7";"11662";"6";"114"
"1_16_13_11_4_15_9_6_2_5_12_10_7_14_3_8";"11190";"5";"114"
"9_12_2_1_10_8_5_6_4_16_7_13_15_14_3_11";"11395";"5";"114"
"3_4_14_8_16_6_1_10_2_11_7_15_9_5_12_13";"11282";"5";"114"
"9_15_3_16_10_14_13_2_12_6_7_5_8_4_11_1";"11227";"5";"114"
"5_8_14_2_15_10_4_9_13_7_12_3_16_6_11_1";"11292";"5";"114"
"5_11_6_1_3_13_7_2_14_4_8_10_15_16_9_12";"11281";"5";"114"
"4_12_13_3_2_15_5_8_7_14_11_16_6_9_10_1";"11255";"5";"114"
"10_5_15_8_3_9_14_6_16_4_11_2_1_12_7_13";"11390";"5";"114"
"5_14_1_7_9_4_12_10_13_6_11_8_3_2_15_16";"11239";"5";"114"
"9_4_5_15_2_13_16_6_1_12_3_7_10_11_8_14";"11514";"6";"114"
"8_3_7_10_2_13_6_4_11_16_14_15_12_1_5_9";"11376";"5";"114"
"3_7_13_15_11_6_16_5_8_9_1_12_14_2_4_10";"11278";"5";"114"
"11_3_2_7_14_10_9_15_13_8_6_5_4_1_16_12";"11559";"5";"114"
"15_3_5_11_13_6_2_1_9_16_10_14_8_12_4_7";"11256";"5";"114"
"16_5_3_13_1_9_14_15_11_7_10_4_12_2_6_8";"11197";"5";"114"
"15_9_12_8_7_1_11_6_5_16_14_10_3_4_2_13";"11206";"5";"114"
"12_9_1_13_5_6_4_11_7_10_8_14_2_15_16_3";"11374";"5";"114"
"1_6_11_16_10_3_15_9_2_8_4_12_5_14_7_13";"11184";"5";"114"
"5_6_8_12_11_16_15_7_4_14_1_10_13_2_9_3";"11188";"5";"114"
"13_15_3_5_7_2_4_16_9_11_10_14_6_8_1_12";"11264";"5";"114"
"7_3_12_5_1_16_11_2_9_13_15_8_6_10_14_4";"11204";"5";"114"
"7_13_3_8_10_5_6_9_11_15_12_2_4_16_14_1";"11384";"5";"114"
"1_13_7_3_2_11_10_8_4_16_5_6_14_12_15_9";"11258";"5";"114"
"1_7_2_5_6_4_12_13_10_15_9_11_3_14_16_8";"11178";"5";"114"
"5_7_4_9_3_12_11_8_10_13_14_15_2_16_1_6";"11291";"5";"114"
"15_6_2_7_13_14_10_4_3_16_5_11_12_1_9_8";"11226";"5";"114"
"10_13_5_4_16_15_8_9_12_14_11_3_1_7_2_6";"11351";"5";"114"
"10_9_11_8_5_4_2_16_6_13_12_14_15_3_7_1";"11528";"5";"114"
"11_14_2_4_15_9_3_5_1_16_7_13_8_10_6_12";"11345";"5";"114"
"14_15_4_12_6_9_1_8_11_10_16_13_3_2_7_5";"11244";"5";"114"
"3_15_1_8_13_12_11_6_14_7_9_16_5_10_2_4";"11212";"5";"114"
"4_16_10_13_9_3_8_14_15_12_7_11_6_1_2_5";"11286";"5";"114"
"15_6_12_10_1_2_13_4_7_16_14_9_5_3_8_11";"11250";"5";"114"
"9_6_8_7_13_3_16_15_1_5_4_10_12_2_11_14";"11346";"6";"114"
"14_9_10_13_16_1_5_7_15_4_6_11_8_12_3_2";"11250";"5";"114"
"9_8_12_14_5_11_10_7_16_13_6_2_1_4_3_15";"11304";"6";"114"
"2_8_10_4_13_16_15_1_6_3_14_12_9_7_11_5";"11349";"6";"114"
"2_7_11_4_14_16_9_12_1_3_15_13_10_6_5_8";"11282";"5";"114"
"12_3_10_1_15_5_6_14_4_16_8_9_11_7_13_2";"11432";"5";"114"
"8_5_12_7_4_10_3_9_15_13_14_16_1_2_11_6";"11253";"5";"114"
"15_8_9_6_16_14_3_11_7_2_5_4_1_10_13_12";"11237";"5";"114"
"1_16_11_10_15_2_12_3_14_6_13_5_8_9_4_7";"11184";"5";"114"
"15_6_14_9_2_10_13_4_1_12_16_8_5_11_3_7";"11221";"5";"114"
"15_3_1_12_7_13_8_4_10_14_6_5_2_16_11_9";"11214";"5";"114"
"1_11_16_15_13_6_2_7_8_10_4_12_5_3_9_14";"11377";"5";"114"
"8_14_1_13_6_10_3_15_2_7_9_4_11_16_12_5";"11282";"5";"114"
"3_2_14_12_10_13_15_8_9_16_7_6_5_4_1_11";"11529";"5";"114"
"1_10_9_8_3_6_7_11_13_4_15_5_2_16_12_14";"11312";"6";"114"
"15_1_14_12_6_10_11_3_2_7_4_8_9_5_16_13";"11175";"5";"114"
"12_14_11_7_6_15_9_5_13_3_2_8_1_10_16_4";"11230";"5";"114"
"7_12_3_10_14_15_16_9_13_11_6_2_5_1_8_4";"11274";"5";"114"
"15_4_5_14_9_13_16_2_10_11_6_12_8_7_3_1";"11255";"5";"114"
"2_11_13_3_5_1_9_6_7_15_8_12_4_14_10_16";"11521";"5";"114"
"7_2_16_3_15_6_14_4_1_11_9_10_8_12_13_5";"11230";"5";"114"
"1_11_13_12_5_8_6_2_7_9_14_16_4_3_10_15";"11367";"5";"114"
"14_16_1_11_3_2_10_9_6_12_8_5_13_15_7_4";"11178";"5";"114"
"5_13_7_1_9_8_15_6_11_10_4_12_16_3_2_14";"11223";"5";"114"
"12_4_14_7_16_6_11_10_13_2_8_5_9_15_1_3";"11293";"5";"114"
"5_7_10_2_12_4_11_1_3_13_15_14_16_9_8_6";"11317";"5";"114"
"15_5_11_9_14_12_13_4_2_1_8_6_16_10_3_7";"11231";"5";"114"
"3_13_11_2_12_1_6_15_9_14_4_7_10_5_16_8";"11323";"5";"114"
"15_13_11_14_8_10_2_5_1_16_6_3_9_12_4_7";"11268";"5";"114"
"6_9_15_3_10_4_13_2_8_12_11_14_1_7_5_16";"11311";"6";"114"
"12_3_16_14_15_9_10_13_1_6_4_2_5_8_11_7";"11216";"5";"114"
"9_4_2_15_14_7_1_8_11_5_16_6_12_13_3_10";"11507";"6";"114"
"11_10_16_3_5_4_15_7_1_12_2_8_13_9_6_14";"11527";"5";"114"
"12_4_3_11_6_9_2_8_1_14_15_7_16_5_13_10";"11221";"5";"114"
"3_15_1_8_9_14_16_7_10_11_2_5_12_13_6_4";"11212";"5";"114"
"13_15_1_8_10_11_4_14_6_3_7_9_12_16_5_2";"11181";"5";"114"
"14_4_3_16_9_12_6_13_7_11_15_8_5_2_1_10";"11308";"5";"114"
"4_16_10_14_3_8_2_15_13_11_12_7_9_6_5_1";"11304";"5";"114"
"11_12_13_5_15_4_16_1_8_10_14_3_9_6_2_7";"11185";"5";"114"
"12_14_6_15_3_16_11_9_4_5_2_10_7_1_13_8";"11221";"5";"114"
"13_15_6_3_11_8_7_9_14_2_10_1_4_5_12_16";"11234";"5";"114"
"3_1_4_6_8_11_7_13_14_2_16_15_10_5_12_9";"11424";"5";"114"
"11_9_10_5_7_15_6_13_12_16_1_2_8_4_14_3";"11504";"5";"114"
"7_3_16_12_13_14_15_6_2_4_9_10_5_8_1_11";"11255";"5";"114"
"14_10_16_15_7_12_11_4_1_5_13_2_3_8_9_6";"11309";"5";"114"
"1_11_12_15_3_10_2_6_9_4_13_16_7_5_8_14";"11367";"5";"114"
"13_7_1_8_4_16_2_12_14_5_9_11_10_3_15_6";"11254";"5";"114"
"9_14_7_12_4_16_1_6_15_13_2_5_11_3_8_10";"11242";"5";"114"
"2_3_9_15_13_16_6_10_14_5_4_7_12_1_8_11";"11601";"6";"114"
"1_12_5_11_6_16_8_14_15_10_9_2_7_4_3_13";"11379";"5";"114"
"3_14_7_11_6_1_2_10_12_5_15_4_16_13_9_8";"11298";"5";"114"
"14_2_10_8_3_11_9_16_12_4_15_1_13_6_7_5";"11352";"5";"114"
"15_5_6_16_8_7_4_10_12_11_13_1_14_3_2_9";"11259";"5";"114"
"5_9_16_12_15_4_13_7_8_2_3_11_6_1_10_14";"11289";"5";"114"
"11_13_16_4_3_1_10_12_6_2_7_15_8_5_9_14";"11228";"5";"114"
"1_13_11_8_6_10_14_9_2_12_16_7_3_5_15_4";"11248";"5";"114"
"4_9_5_6_3_7_10_13_1_12_11_16_8_14_2_15";"11540";"6";"114"
"13_10_11_7_15_14_6_4_3_1_12_16_8_5_2_9";"11367";"5";"114"
"5_7_11_12_14_15_6_4_10_13_16_8_2_1_9_3";"11300";"5";"114"
"5_12_3_4_10_13_1_9_6_14_8_2_7_15_16_11";"11252";"5";"114"
"6_8_11_5_12_3_1_4_7_16_9_2_15_13_10_14";"11233";"5";"114"
"12_8_13_4_5_11_10_7_15_3_2_6_9_1_14_16";"11284";"5";"114"
"16_15_8_1_7_4_13_5_11_9_6_12_2_14_10_3";"11192";"5";"114"
"16_4_7_6_13_1_14_15_5_8_3_10_12_11_2_9";"11209";"5";"114"
"12_14_1_13_6_3_7_16_11_5_10_9_4_15_8_2";"11179";"5";"114"
"1_13_14_5_2_16_7_10_6_11_12_9_4_3_15_8";"11255";"5";"114"
"4_3_6_7_14_10_8_11_2_16_1_12_15_9_13_5";"11470";"5";"114"
"13_4_9_15_8_10_7_5_2_11_3_14_6_1_16_12";"11328";"5";"114"
"16_13_10_3_7_12_1_8_6_11_5_4_2_15_14_9";"11259";"5";"114"
"12_4_8_9_11_7_3_15_13_5_2_1_6_10_14_16";"11234";"5";"114"
"15_6_8_12_13_11_7_3_4_10_5_16_14_2_9_1";"11263";"5";"114"
"16_5_14_4_3_11_15_12_8_13_9_1_10_6_7_2";"11221";"5";"114"
"16_14_9_13_2_7_15_3_8_5_6_11_10_1_12_4";"11217";"5";"114"
"12_14_11_7_9_6_1_3_13_5_8_4_16_2_15_10";"11228";"5";"114"
"5_14_3_13_6_9_1_16_4_15_10_8_11_2_7_12";"11220";"5";"114"
"4_7_11_3_12_14_8_1_15_9_13_16_6_10_5_2";"11261";"5";"114"
"11_2_4_12_7_8_1_5_6_10_14_15_16_13_9_3";"11514";"5";"114"
"10_9_2_13_5_7_4_1_15_12_3_11_6_14_8_16";"11315";"5";"114"
"1_12_13_4_14_9_15_8_11_2_16_6_10_3_5_7";"11374";"5";"114"
"2_7_15_9_3_11_13_14_16_5_1_10_6_4_8_12";"11224";"5";"114"
"2_14_9_4_8_1_7_16_6_10_11_12_15_3_13_5";"11353";"5";"114"
"15_6_3_16_9_10_12_7_4_5_11_1_14_2_13_8";"11218";"5";"114"
"3_1_11_2_14_4_12_5_9_6_8_13_10_7_15_16";"11463";"5";"114"
"8_10_9_4_13_14_6_11_15_12_3_7_16_2_1_5";"11486";"6";"114"
"1_11_14_15_8_5_2_9_6_16_13_12_3_7_4_10";"11374";"5";"114"
"14_11_2_10_7_3_16_12_5_4_13_9_1_8_15_6";"11364";"5";"114"
"13_3_5_15_11_14_12_10_9_2_16_4_1_6_8_7";"11295";"5";"114"
"15_11_7_12_13_2_4_1_8_10_6_16_9_5_3_14";"11243";"5";"114"
"14_11_15_9_3_16_1_10_6_4_2_7_5_12_8_13";"11220";"5";"114"
"6_9_15_16_5_12_10_13_4_3_14_8_1_7_2_11";"11289";"6";"114"
"11_16_6_7_3_12_9_14_10_1_13_8_2_4_15_5";"11223";"5";"114"
"13_12_15_11_1_4_6_5_14_8_9_10_2_16_3_7";"11183";"5";"114"
"2_1_5_11_14_9_8_15_16_3_10_13_7_12_6_4";"11295";"5";"114"
"16_5_2_14_8_13_3_7_10_6_4_9_12_11_15_1";"11237";"5";"114"
"1_8_6_7_4_10_9_14_3_13_16_2_5_12_15_11";"11294";"5";"114"
"13_15_11_5_4_12_16_6_1_2_10_3_8_7_9_14";"11200";"5";"114"
"9_3_5_13_4_1_8_10_15_14_11_16_6_7_2_12";"11550";"6";"114"
"5_8_11_2_12_10_16_7_15_14_1_4_3_6_13_9";"11272";"5";"114"
"16_14_3_12_4_6_8_2_9_10_11_13_15_7_5_1";"11268";"5";"114"
"12_9_2_16_11_6_15_13_3_10_4_8_7_14_5_1";"11407";"5";"114"
"6_12_9_5_1_11_7_3_2_16_4_13_15_8_10_14";"11207";"5";"114"
"1_13_6_8_15_9_7_4_10_5_16_2_14_11_12_3";"11222";"5";"114"
"6_1_8_11_2_7_16_9_10_14_12_4_3_13_15_5";"11227";"5";"114"
"10_9_12_7_15_6_1_11_5_13_16_14_3_4_2_8";"11410";"5";"114"
"15_3_4_13_1_5_11_16_14_10_2_6_12_9_8_7";"11221";"5";"114"
"2_13_6_7_5_8_4_10_15_9_3_1_16_11_12_14";"11373";"5";"114"
"2_4_16_1_7_10_12_14_15_8_11_9_3_13_6_5";"11385";"5";"114"
"6_2_16_7_10_5_1_13_15_11_9_14_4_8_12_3";"11291";"5";"114"
"15_2_7_16_4_14_1_3_5_13_6_9_8_12_11_10";"11223";"5";"114"
"12_4_7_10_11_2_14_3_13_8_9_6_5_1_15_16";"11275";"5";"114"
"6_3_5_13_14_16_7_9_8_4_15_12_2_1_10_11";"11231";"5";"114"
"2_5_8_13_10_11_12_1_7_4_14_6_16_9_15_3";"11328";"5";"114"
"11_13_7_15_2_6_16_4_14_8_12_1_10_5_9_3";"11293";"5";"114"
"9_11_2_14_7_3_4_5_13_1_16_8_12_6_15_10";"11492";"5";"114"
"7_2_9_8_4_13_12_1_6_16_14_5_3_11_15_10";"11281";"5";"114"
"11_7_5_10_8_13_15_12_6_14_16_3_4_1_2_9";"11363";"5";"114"
"4_2_13_15_6_11_3_1_16_14_9_12_7_10_8_5";"11510";"5";"114"
"3_9_6_4_13_10_5_7_1_8_2_14_15_12_11_16";"11554";"6";"114"
"4_14_11_10_7_13_12_3_6_15_5_1_2_8_9_16";"11488";"5";"114"
"11_2_9_16_10_13_8_15_12_3_5_1_4_6_7_14";"11520";"5";"114"
"1_11_9_16_13_2_10_14_3_8_7_4_6_5_15_12";"11380";"5";"114"
"14_11_4_12_3_5_7_9_1_13_6_10_16_15_8_2";"11287";"5";"114"
"11_14_6_9_4_8_13_5_7_12_16_15_3_2_10_1";"11263";"5";"114"
"7_13_14_1_5_11_10_2_15_8_16_6_4_9_3_12";"11283";"5";"114"
"16_10_4_12_6_13_7_3_9_5_11_15_2_1_8_14";"11274";"5";"114"
"6_13_8_10_3_14_2_16_7_5_11_12_15_4_1_9";"11332";"5";"114"
"7_15_12_9_6_13_5_4_8_16_3_11_1_10_14_2";"11219";"5";"114"
"6_14_1_8_12_10_9_11_5_16_13_15_3_4_2_7";"11213";"5";"114"
"7_12_8_6_5_13_16_1_9_4_11_2_14_15_3_10";"11191";"5";"114"
"6_4_15_5_12_11_9_16_8_7_2_1_14_13_3_10";"11231";"5";"114"
"13_11_3_1_2_9_10_4_7_6_5_14_8_12_16_15";"11311";"5";"114"
"5_16_6_1_14_8_10_9_11_7_13_15_12_4_3_2";"11182";"5";"114"
"11_5_2_1_4_6_15_8_16_9_12_10_14_7_13_3";"11333";"5";"114"
"15_1_14_10_12_5_6_4_9_2_7_3_8_11_13_16";"11175";"5";"114"
"16_1_8_3_14_2_15_11_9_10_5_13_4_6_12_7";"11188";"5";"114"
"13_7_15_10_2_8_11_12_14_16_6_9_5_3_1_4";"11310";"5";"114"
"12_7_6_5_9_11_1_15_4_2_16_3_13_14_10_8";"11212";"5";"114"
"12_15_16_5_8_6_9_7_2_4_11_13_10_3_14_1";"11224";"5";"114"
"10_14_8_16_13_3_1_6_9_4_2_11_15_12_7_5";"11363";"5";"114"
"10_2_16_5_1_6_14_13_11_7_8_12_4_9_3_15";"11216";"5";"114"
"1_8_9_11_15_14_4_6_2_16_5_10_7_12_13_3";"11276";"6";"114"
"10_7_9_2_1_11_16_5_6_14_4_8_13_12_3_15";"11339";"5";"114"
"6_3_2_13_4_16_9_15_12_7_14_11_10_5_8_1";"11362";"5";"114"
"1_9_2_10_12_11_15_7_6_16_8_13_3_14_4_5";"11419";"5";"114"
"5_1_15_8_12_4_13_7_9_16_11_10_3_6_2_14";"11168";"5";"114"
"7_4_6_12_16_14_8_13_10_11_15_2_3_5_1_9";"11256";"5";"114"
"9_15_14_16_5_7_10_3_4_1_8_6_12_11_2_13";"11212";"5";"114"
"12_5_9_10_2_6_14_16_3_11_8_4_7_13_1_15";"11225";"5";"114"
"16_1_12_6_7_9_10_13_4_8_5_11_3_14_2_15";"11175";"5";"114"
"3_14_4_6_10_2_16_5_8_7_1_12_15_11_13_9";"11357";"5";"114"
"14_7_10_13_4_8_3_11_16_15_1_2_5_6_12_9";"11481";"5";"114"
"2_1_8_16_14_12_3_9_5_10_6_13_4_15_7_11";"11174";"5";"114"
"5_1_6_11_10_2_4_16_13_12_14_8_15_7_9_3";"11278";"5";"114"
"9_8_11_10_6_5_3_16_13_15_4_2_14_7_12_1";"11352";"6";"114"
"9_13_6_10_2_8_5_1_3_11_4_15_16_12_7_14";"11315";"5";"114"
"12_1_3_7_16_11_15_13_8_14_2_6_4_5_10_9";"11379";"5";"114"
"16_4_1_5_3_8_10_6_15_14_9_13_12_2_7_11";"11211";"5";"114"
"16_9_3_7_11_1_14_8_2_15_10_4_12_5_6_13";"11223";"5";"114"
"5_8_15_4_2_12_6_1_9_3_13_14_16_10_7_11";"11233";"5";"114"
"4_10_9_5_12_11_15_1_8_2_7_3_16_13_14_6";"11508";"6";"114"
"15_16_1_5_9_3_7_13_14_12_2_6_8_10_4_11";"11189";"5";"114"
"10_1_2_11_6_14_9_4_5_7_8_12_13_15_16_3";"11465";"5";"114"
"9_1_3_10_14_6_4_8_15_5_13_7_11_2_16_12";"11551";"6";"114"
"9_16_7_11_15_1_8_14_10_4_6_2_12_5_13_3";"11216";"5";"114"
"14_2_7_9_5_3_6_13_1_11_15_16_4_10_8_12";"11339";"5";"114"
"5_3_6_11_4_14_2_7_1_8_13_15_12_16_10_9";"11284";"5";"114"
"12_8_16_7_14_1_3_5_11_10_9_15_2_6_4_13";"11206";"5";"114"
"1_14_3_7_12_10_13_8_11_5_9_16_6_4_2_15";"11226";"5";"114"
"14_6_12_9_10_7_16_15_4_13_8_5_3_1_11_2";"11205";"5";"114"
"2_12_16_7_15_1_9_11_10_6_13_4_8_14_5_3";"11374";"5";"114"
"8_12_1_10_6_14_15_13_7_11_3_5_16_9_2_4";"11190";"5";"114"
"6_10_4_9_16_5_11_13_1_8_7_14_12_15_3_2";"11415";"6";"114"
"5_16_10_1_14_2_7_11_13_12_4_15_8_6_3_9";"11250";"5";"114"
"16_11_5_13_2_8_10_9_3_6_14_4_7_1_12_15";"11259";"5";"114"
"7_15_2_16_14_11_9_4_5_8_3_12_1_6_10_13";"11246";"5";"114"
"15_9_5_3_8_1_16_10_2_4_12_7_13_14_6_11";"11210";"5";"114"
"5_8_9_11_13_2_12_7_16_3_10_4_6_1_14_15";"11294";"5";"114"
"15_10_7_16_4_12_2_8_6_5_14_1_9_11_13_3";"11242";"5";"114"
"7_16_11_6_10_4_14_13_1_8_9_2_5_15_3_12";"11283";"5";"114"
"12_11_7_9_15_2_4_3_13_14_10_6_16_8_5_1";"11234";"5";"114"
"8_6_5_14_2_3_12_10_15_4_13_7_11_9_1_16";"11282";"5";"114"
"15_11_8_14_12_7_5_9_3_10_6_2_1_4_13_16";"11253";"5";"114"
"12_10_11_14_2_15_1_16_4_7_5_9_13_8_3_6";"11410";"5";"114"
"16_6_13_12_5_2_9_4_14_10_3_7_1_11_15_8";"11237";"5";"114"
"14_13_3_12_5_1_11_15_4_9_2_7_6_10_8_16";"11208";"5";"114"
"16_10_11_6_13_5_7_2_9_14_4_1_12_3_15_8";"11270";"5";"114"
"2_13_1_12_11_5_4_15_8_9_3_14_6_10_16_7";"11289";"5";"114"
"3_2_4_1_15_12_11_6_16_14_10_13_7_9_5_8";"11486";"5";"114"
"1_3_13_16_14_4_15_8_2_6_9_7_11_5_10_12";"11381";"5";"114"
"6_7_3_13_4_5_10_12_15_8_1_11_16_9_14_2";"11347";"5";"114"
"15_16_12_1_11_7_8_6_9_4_14_2_13_3_10_5";"11191";"5";"114"
"15_8_6_3_13_1_7_12_4_9_5_14_2_10_11_16";"11194";"5";"114"
"3_2_7_1_9_4_5_14_13_12_16_8_10_6_11_15";"11574";"5";"114"
"13_3_4_16_1_14_15_11_8_2_12_9_10_7_5_6";"11263";"5";"114"
"7_14_4_13_6_2_12_15_5_3_10_8_9_11_1_16";"11308";"5";"114"
"1_7_8_13_4_15_5_9_2_6_10_3_14_16_12_11";"11241";"5";"114"
"10_14_6_3_8_5_9_13_12_11_7_15_2_16_4_1";"11362";"5";"114"
"6_1_8_11_14_13_7_4_12_10_3_9_15_5_2_16";"11217";"5";"114"
